,index,node,importance,Unnamed: 0,symbol,weight,Type
386,393,CSNK1A1,0.0003732087879769988,75490.0,CSNK1A1,4.0,coding
387,395,MEIS2,0.0003730265444737005,88001.0,MEIS2,9.0,coding
388,396,FAS,0.00037255476542490676,36866.0,FAS,2.0,coding
389,397,MAP3K2,0.0003721777692171338,42533.0,MAP3K2,3.0,coding
390,398,CCR5,0.0003718703982970605,74205.0,CCR5,1.0,coding
393,402,PGR,0.00036728216030489986,77918.0,PGR,6.0,coding
394,404,MCM2,0.0003654397993175153,87999.0,MCM2,5.0,coding
395,405,REST,0.0003653632405663328,58308.0,REST,3.0,coding
399,409,BMPR2,0.00036242779413238227,88255.0,BMPR2,8.0,coding
400,410,CTGF,0.0003616944917824257,83909.0,CTGF,3.0,coding
404,414,SUV39H2,0.00035784756233349867,78993.0,SUV39H2,1.0,coding
405,415,SNX1,0.00035686898275638727,15405.0,SNX1,1.0,coding
406,416,MEF2C,0.00035681592504550934,66467.0,MEF2C,7.0,coding
407,417,EML4,0.00035625393948949673,90190.0,EML4,7.0,coding
408,418,RABEP1,0.00035576488988169606,78271.0,RABEP1,7.0,coding
410,420,CD48,0.000354811800098655,75186.0,CD48,2.0,coding
413,423,TAF1,0.0003525018799289639,79043.0,TAF1,20.0,coding
414,424,MAPK8,0.00035233550896285,30494.0,MAPK8,3.0,coding
415,425,TCEB1,0.000352258320085036,32576.0,TCEB1,1.0,coding
416,426,AFF1,0.0003517904256873377,89434.0,AFF1,10.0,coding
417,427,FBXL5,0.0003511511190199733,76110.0,FBXL5,6.0,coding
419,429,TNPO1,0.0003487848443354426,90235.0,TNPO1,5.0,coding
420,430,RPS6KA3,0.00034800422582977693,88541.0,RPS6KA3,9.0,coding
421,431,SH3PXD2A,0.00034778014507541496,83775.0,SH3PXD2A,13.0,coding
422,432,NRF1,0.0003477188589648056,68992.0,NRF1,3.0,coding
425,435,XPOT,0.00034569127525432733,85081.0,XPOT,8.0,coding
427,437,SKP2,0.00034547981471889135,78678.0,SKP2,2.0,coding
428,438,YWHAB,0.0003450093165781037,79689.0,YWHAB,2.0,coding
429,439,SMURF2,0.00034456007743045527,59014.0,SMURF2,6.0,coding
432,442,CALU,0.00034376498090849114,65852.0,CALU,2.0,coding
433,444,DNMT3A,0.00034222088450009276,81153.0,DNMT3A,9.0,coding
434,445,BAZ2A,0.0003422055625194008,84879.0,BAZ2A,10.0,coding
435,446,SFPQ,0.00034209959994822235,39643.0,SFPQ,4.0,coding
437,448,CCND2,0.0003414461410183257,73504.0,CCND2,3.0,coding
439,450,MSN,0.0003399518668644839,89958.0,MSN,4.0,coding
440,451,NOVA1,0.0003398885125620388,32986.0,NOVA1,1.0,coding
441,452,EIF2AK2,0.0003381141247981492,41487.0,EIF2AK2,3.0,coding
444,455,E2F4,0.0003359349814361768,31116.0,E2F4,4.0,coding
446,457,REEP5,0.00033469287565717767,51043.0,REEP5,2.0,coding
447,458,TGFBR2,0.0003346585738275776,80626.0,TGFBR2,4.0,coding
448,459,IRS1,0.00033436722787982413,82597.0,IRS1,5.0,coding
449,460,XIAP,0.00033385577729051763,14618.0,XIAP,1.0,coding
450,461,IQGAP1,0.0003336795082520007,70679.0,IQGAP1,7.0,coding
451,462,ITGB3,0.0003330368978233382,58739.0,ITGB3,4.0,coding
452,463,MAML3,0.0003326161150938865,81689.0,MAML3,7.0,coding
453,464,DLL1,0.00033192197398018464,86217.0,DLL1,5.0,coding
454,465,KDR,0.0003312294786602429,76823.0,KDR,8.0,coding
455,466,NOLC1,0.00033068220258495565,60296.0,NOLC1,2.0,coding
456,467,AURKA,0.0003303207310499793,81256.0,AURKA,6.0,coding
457,468,MAP4K4,0.00032805711291598215,87495.0,MAP4K4,13.0,coding
458,469,RAD54B,0.0003279091557579709,88763.0,RAD54B,10.0,coding
459,470,CD8A,0.00032661051680312337,40954.0,CD8A,3.0,coding
460,471,RNF138,0.00032611673532614686,43663.0,RNF138,2.0,coding
461,472,NFIB,0.0003255905096969786,24182.0,NFIB,1.0,coding
462,473,MKL2,0.0003252380263110245,84457.0,MKL2,7.0,coding
464,475,MAP3K12,0.00032461024307094165,80045.0,MAP3K12,8.0,coding
466,477,YBX1,0.0003225192922893492,56276.0,YBX1,3.0,coding
467,478,COL8A1,0.0003218135197771559,88079.0,COL8A1,9.0,coding
468,479,SOX11,0.00032167003790913284,24220.0,SOX11,1.0,coding
469,480,TMPO,0.00032107509365025046,79218.0,TMPO,4.0,coding
470,481,BYSL,0.0003208601438001486,61610.0,BYSL,2.0,coding
471,482,NFATC2,0.0003201076929642012,84493.0,NFATC2,4.0,coding
472,483,SF3B3,0.00031964439659637895,65001.0,SF3B3,4.0,coding
473,484,TRIM3,0.00031907899075322033,70382.0,TRIM3,3.0,coding
474,485,STK38,0.00031887763052909456,84708.0,STK38,5.0,coding
475,486,CD46,0.0003186185275920884,87886.0,CD46,2.0,coding
476,487,GRAP2,0.00031560838980378906,83957.0,GRAP2,2.0,coding
478,489,PTBP1,0.0003150357901571426,87142.0,PTBP1,7.0,coding
479,490,FASLG,0.00031495742177883396,63785.0,FASLG,2.0,coding
480,491,YES1,0.0003146212901919445,7277.0,YES1,2.0,coding
481,492,PLSCR4,0.0003135527504342808,90298.0,PLSCR4,1.0,coding
482,493,LIMA1,0.0003134053816527758,86650.0,LIMA1,8.0,coding
483,494,ELK3,0.00031275566723975125,75900.0,ELK3,3.0,coding
484,495,S1PR1,0.00031272386412048897,78500.0,S1PR1,1.0,coding
485,496,CSNK2A1,0.00031254390084028765,87049.0,CSNK2A1,3.0,coding
486,497,SLA,0.00031239689006404693,23252.0,SLA,1.0,coding
488,499,DUSP1,0.0003118784235980046,10777.0,DUSP1,1.0,coding
489,500,CCT5,0.0003115615552305917,69221.0,CCT5,2.0,coding
491,502,HBP1,0.00031103745369425324,69577.0,HBP1,4.0,coding
492,503,ATF3,0.00031054420912615823,22563.0,ATF3,2.0,coding
493,504,KLHL3,0.00031020472718346705,21910.0,KLHL3,2.0,coding
494,505,PRDM1,0.00030951597837145087,70903.0,PRDM1,8.0,coding
495,506,PRC1,0.0003074807622459062,29594.0,PRC1,2.0,coding
496,507,TBP,0.0003063902507416415,64914.0,TBP,2.0,coding
497,508,RALGPS1,0.0003053961588337363,81524.0,RALGPS1,2.0,coding
498,509,IQGAP2,0.0003052277212615751,76696.0,IQGAP2,8.0,coding
499,510,TXNIP,0.00030426663955124896,79444.0,TXNIP,2.0,coding
500,511,CDT1,0.0003040228382933846,69230.0,CDT1,2.0,coding
501,513,PRKAR2A,0.0003025123107582853,37212.0,PRKAR2A,3.0,coding
502,514,LMNB1,0.0003020553629859016,12522.0,LMNB1,2.0,coding
503,515,ACVR2A,0.0003014873509512211,89214.0,ACVR2A,9.0,coding
505,517,SF3B1,0.00029985179030924796,72962.0,SF3B1,18.0,coding
506,518,PABPC1,0.00029968010951797024,83551.0,PABPC1,3.0,coding
507,519,SNRPB,0.00029867625288558096,56771.0,SNRPB,2.0,coding
508,520,MYLK,0.00029794202309096804,73274.0,MYLK,11.0,coding
509,521,RASA1,0.0002977790351586575,30835.0,RASA1,2.0,coding
510,522,CLSPN,0.0002973922709518455,90125.0,CLSPN,6.0,coding
511,524,TCF7L2,0.0002958705596644173,85924.0,TCF7L2,7.0,coding
512,525,SERPINH1,0.00029465773830959655,14105.0,SERPINH1,1.0,coding
513,526,MAP1B,0.0002939127459326603,88657.0,MAP1B,11.0,coding
514,527,PRPF40A,0.0002931492520792125,89888.0,PRPF40A,5.0,coding
516,529,ACTB,0.00029241505558162174,87577.0,ACTB,5.0,coding
517,530,GTF2I,0.0002924136568357976,86586.0,GTF2I,4.0,coding
518,531,NUDT5,0.0002906613559674881,77592.0,NUDT5,2.0,coding
519,532,CALD1,0.0002906402449927674,75052.0,CALD1,9.0,coding
520,533,DKK3,0.0002905146114482629,83752.0,DKK3,4.0,coding
521,534,UBE2J1,0.00029033967052948456,46128.0,UBE2J1,3.0,coding
522,535,TFAP2A,0.00029024854572615155,65177.0,TFAP2A,7.0,coding
523,536,ELK4,0.00029021921584559664,45345.0,ELK4,1.0,coding
524,537,WWP1,0.0002900768770417518,79659.0,WWP1,7.0,coding
526,539,CRKL,0.00028974304581591375,15045.0,CRKL,1.0,coding
527,540,IPO5,0.00028964020953372075,64121.0,IPO5,3.0,coding
528,541,PPP3R1,0.00028827801334610194,10369.0,PPP3R1,1.0,coding
529,542,DST,0.0002874474997374888,89495.0,DST,62.0,coding
530,543,STAM2,0.0002864810641024798,78947.0,STAM2,4.0,coding
531,544,PDPK1,0.00028645284152306627,23104.0,PDPK1,2.0,coding
532,545,TEAD1,0.00028600053560725523,70335.0,TEAD1,5.0,coding
534,547,ETV1,0.00028591831007521233,82592.0,ETV1,6.0,coding
536,549,RPS6KA5,0.0002851811890056943,70151.0,RPS6KA5,4.0,coding
537,550,KIF5B,0.000284612629518762,71798.0,KIF5B,6.0,coding
539,552,NUAK1,0.00028444353177031214,89460.0,NUAK1,8.0,coding
541,554,CBLB,0.00028327716868466733,84890.0,CBLB,15.0,coding
542,555,NFKB1,0.000283025693232377,48416.0,NFKB1,5.0,coding
543,556,CSE1L,0.00028291096533768716,65992.0,CSE1L,6.0,coding
544,557,STC2,0.0002808162829005684,33030.0,STC2,2.0,coding
545,558,HIF1AN,0.00027962086720964205,10980.0,HIF1AN,1.0,coding
546,559,FLNA,0.0002793954583469683,84283.0,FLNA,24.0,coding
547,560,SON,0.00027938477850453496,87164.0,SON,9.0,coding
549,562,FASTK,0.00027815384087676097,63342.0,FASTK,2.0,coding
551,564,KLF11,0.00027677614929096144,65273.0,KLF11,4.0,coding
554,567,FOXC1,0.000275456522015398,67444.0,FOXC1,2.0,coding
555,568,UCK2,0.0002750102739353694,35844.0,UCK2,2.0,coding
556,569,PTEN,0.000274883575866915,89802.0,PTEN,39.0,coding
557,570,RAD21,0.0002747534817463244,83915.0,RAD21,5.0,coding
560,573,MAZ,0.00027383025155608794,81768.0,MAZ,11.0,coding
561,575,FZD4,0.00027348855961170063,81354.0,FZD4,1.0,coding
562,576,POU2F1,0.00027241378126495436,80248.0,POU2F1,4.0,coding
563,577,ARHGAP1,0.0002723394304436916,62244.0,ARHGAP1,5.0,coding
564,578,WAC,0.00027190184327657976,90435.0,WAC,8.0,coding
565,579,FLAD1,0.00027150495379293905,76160.0,FLAD1,8.0,coding
567,581,MET,0.00027131230418845823,77201.0,MET,10.0,coding
568,582,COL6A1,0.0002711509525897841,60011.0,COL6A1,3.0,coding
569,583,RIN2,0.0002709487238261652,87649.0,RIN2,5.0,coding
570,584,POLR2A,0.0002707379019548381,67707.0,POLR2A,7.0,coding
573,588,TK1,0.000268779560820993,28227.0,TK1,1.0,coding
578,593,FYB,0.00026787250303806265,71644.0,FYB,6.0,coding
580,596,PTPRG,0.0002667643456783047,81520.0,PTPRG,10.0,coding
586,603,MPP6,0.00026336940756623305,23945.0,MPP6,1.0,coding
588,605,SEPHS1,0.00026294161233873683,43817.0,SEPHS1,3.0,coding
589,606,BAZ2B,0.0002627737696065754,86438.0,BAZ2B,20.0,coding
590,607,RUNX2,0.0002626513466803488,47032.0,RUNX2,5.0,coding
593,610,PTPRM,0.0002621802907067751,78224.0,PTPRM,8.0,coding
594,611,CDK4,0.0002616315406881886,67925.0,CDK4,1.0,coding
595,612,ARNT,0.0002614158785566563,60434.0,ARNT,4.0,coding
596,614,LAX1,0.00026063355526074485,24716.0,LAX1,2.0,coding
597,615,TAOK1,0.0002602267306554733,62573.0,TAOK1,5.0,coding
598,616,NRD1,0.0002595460149337011,77567.0,NRD1,6.0,coding
599,617,INSR,0.00025952037535892396,84351.0,INSR,11.0,coding
600,618,APBB2,0.00025934247185612565,65742.0,APBB2,2.0,coding
601,619,GARS,0.0002592122390340307,76267.0,GARS,2.0,coding
603,621,KCNJ11,0.0002588416672058417,48329.0,KCNJ11,2.0,coding
605,623,IMPA2,0.0002582644720773305,53031.0,IMPA2,4.0,coding
606,625,HIPK3,0.0002572449019422638,52943.0,HIPK3,4.0,coding
607,626,CNN1,0.00025717666221184246,63598.0,CNN1,4.0,coding
608,627,CDC7,0.00025707292160114783,25381.0,CDC7,3.0,coding
610,629,MCM4,0.0002566866759544475,83709.0,MCM4,6.0,coding
613,633,IL1RAP,0.0002561157032850669,85499.0,IL1RAP,10.0,coding
614,634,CBX5,0.00025607452067867386,48766.0,CBX5,4.0,coding
618,638,HSPA8,0.0002556320668140555,87445.0,HSPA8,6.0,coding
620,640,MED8,0.00025540631008848393,70632.0,MED8,3.0,coding
621,641,FCGR3A,0.0002553460692627368,86559.0,FCGR3A,4.0,coding
622,642,TP63,0.00025512991766443597,79263.0,TP63,2.0,coding
623,643,XBP1,0.0002547638765567046,82762.0,XBP1,5.0,coding
624,644,WNK1,0.0002535564003286174,79648.0,WNK1,19.0,coding
628,649,SMAD5,0.000251545954395787,67414.0,SMAD5,2.0,coding
629,650,SVEP1,0.0002514554123762174,89398.0,SVEP1,21.0,coding
630,651,NRP2,0.00025118521401388134,89274.0,NRP2,10.0,coding
631,652,ITGAV,0.0002509945769681924,87084.0,ITGAV,7.0,coding
632,653,USP6NL,0.000250860415549947,44610.0,USP6NL,2.0,coding
633,654,HEXIM1,0.00025046659861190595,183.0,HEXIM1,1.0,coding
635,656,NUTF2,0.00024955821741460426,83502.0,NUTF2,1.0,coding
636,657,BCL11A,0.00024953622334333684,81835.0,BCL11A,2.0,coding
638,659,CHAF1A,0.00024934842237649097,62955.0,CHAF1A,5.0,coding
639,660,TCF19,0.00024914246122887204,67386.0,TCF19,2.0,coding
640,661,RPN1,0.000249111022216882,86856.0,RPN1,6.0,coding
641,662,ACVR2B,0.00024902475457625747,13950.0,ACVR2B,1.0,coding
642,663,MS4A1,0.00024889687735657647,81692.0,MS4A1,1.0,coding
643,664,SLIT2,0.0002488637663214645,78796.0,SLIT2,11.0,coding
645,666,TRAK2,0.0002482229957357807,80681.0,TRAK2,10.0,coding
646,667,DKC1,0.0002480898317651563,86517.0,DKC1,7.0,coding
649,670,KIF1B,0.0002474541083580324,88737.0,KIF1B,13.0,coding
651,672,HLF,0.0002466049652577356,80213.0,HLF,6.0,coding
652,673,INPP5D,0.00024624687541863004,71094.0,INPP5D,4.0,coding
653,674,BMP2,0.0002459595438046707,86199.0,BMP2,3.0,coding
655,676,NRBF2,0.00024568624839893386,64523.0,NRBF2,1.0,coding
656,677,KPNA6,0.0002456829998381703,76943.0,KPNA6,1.0,coding
657,678,CBX3,0.0002455528426532745,61930.0,CBX3,2.0,coding
658,679,PTPN4,0.00024503952590814885,43501.0,PTPN4,8.0,coding
659,680,THRB,0.00024500458911801604,71400.0,THRB,2.0,coding
660,681,EEF1D,0.00024435033004688924,35250.0,EEF1D,4.0,coding
661,682,SIT1,0.0002442967401803464,47720.0,SIT1,1.0,coding
663,684,NFATC3,0.00024370991026517798,88886.0,NFATC3,11.0,coding
664,685,PIAS1,0.00024358356522241893,40183.0,PIAS1,3.0,coding
665,686,ACTR2,0.00024345194102388934,74407.0,ACTR2,3.0,coding
666,687,EIF4G2,0.00024304144287223898,56863.0,EIF4G2,2.0,coding
667,688,RYBP,0.00024276906886827176,43724.0,RYBP,1.0,coding
668,689,LNPEP,0.0002426759503813245,77021.0,LNPEP,3.0,coding
669,690,MCC,0.0002420511753615978,72001.0,MCC,9.0,coding
671,692,PICALM,0.0002417168100204236,84547.0,PICALM,3.0,coding
672,693,PPP1R12C,0.00024171609587424347,29589.0,PPP1R12C,3.0,coding
673,694,BACH1,0.0002416698242406443,71132.0,BACH1,3.0,coding
675,696,EIF2S2,0.00024108167900637598,90377.0,EIF2S2,5.0,coding
676,697,TARBP2,0.00024047084339805108,64797.0,TARBP2,6.0,coding
678,699,SOBP,0.00024006311429898818,89529.0,SOBP,3.0,coding
680,701,PTPRD,0.00023862619163367632,89685.0,PTPRD,19.0,coding
681,702,DCUN1D1,0.0002380328381842051,81955.0,DCUN1D1,3.0,coding
683,704,PKMYT1,0.00023747838940475858,85726.0,PKMYT1,1.0,coding
684,705,STK24,0.00023718383690947282,78956.0,STK24,2.0,coding
685,706,CHRD,0.000237068808186718,68941.0,CHRD,5.0,coding
688,709,PRKG1,0.00023675767322610644,85751.0,PRKG1,5.0,coding
689,710,ERBB2IP,0.00023671795494180497,83116.0,ERBB2IP,13.0,coding
690,711,FLT1,0.00023639681150508786,71140.0,FLT1,5.0,coding
691,712,PRLR,0.00023628328722373037,62616.0,PRLR,4.0,coding
692,713,CIT,0.00023605035694807856,87478.0,CIT,19.0,coding
693,714,MITF,0.00023596741103653314,66487.0,MITF,3.0,coding
694,715,NBN,0.0002354897142097415,61659.0,NBN,4.0,coding
695,716,IFNAR2,0.00023510100966237473,6664.0,IFNAR2,1.0,coding
697,718,FAM46C,0.00023468444111002514,83122.0,FAM46C,1.0,coding
698,719,PCSK5,0.00023452486729647518,87130.0,PCSK5,16.0,coding
699,720,LRP1,0.0002345046980782786,88862.0,LRP1,33.0,coding
700,721,TTK,0.00023428699082419268,70669.0,TTK,2.0,coding
702,723,ADAM10,0.00023370909485545335,27794.0,ADAM10,3.0,coding
706,727,UBE2V2,0.0002325221123939151,17444.0,UBE2V2,1.0,coding
707,728,HOXB3,0.00023225768002613413,85483.0,HOXB3,6.0,coding
708,729,WIPF1,0.0002321853033994209,70704.0,WIPF1,3.0,coding
709,730,GABBR2,0.00023182264306444156,60025.0,GABBR2,4.0,coding
710,731,CDC20,0.00023171369587506277,71535.0,CDC20,1.0,coding
711,732,DYRK1A,0.0002315146728296115,73886.0,DYRK1A,11.0,coding
712,733,SIN3A,0.00023144887936881627,78665.0,SIN3A,10.0,coding
713,734,DUSP7,0.00023134490755397514,85338.0,DUSP7,4.0,coding
714,735,SH3KBP1,0.00023111131807819013,87264.0,SH3KBP1,10.0,coding
716,737,KPNA3,0.0002299006439417557,25116.0,KPNA3,4.0,coding
717,738,PAPPA,0.0002298718752481704,86166.0,PAPPA,13.0,coding
719,740,SLC9A1,0.00022941379545991707,66943.0,SLC9A1,4.0,coding
721,742,STRN,0.00022923033128807545,71394.0,STRN,5.0,coding
722,743,NFIC,0.00022917214728581915,63008.0,NFIC,2.0,coding
723,744,PPM1A,0.00022886991757041286,34118.0,PPM1A,2.0,coding
724,745,GIT2,0.00022870523018499387,22819.0,GIT2,1.0,coding
726,747,THRA,0.00022791996532279965,80974.0,THRA,3.0,coding
727,748,DUSP4,0.00022707287441096674,5404.0,DUSP4,1.0,coding
728,749,NFIA,0.00022660492256286656,77493.0,NFIA,2.0,coding
729,750,MSH2,0.00022626214737027473,74056.0,MSH2,6.0,coding
730,751,BTRC,0.0002260981107716342,72773.0,BTRC,4.0,coding
731,752,NRP1,0.0002260427435089951,83017.0,NRP1,7.0,coding
733,754,CHD1,0.0002252423917121939,75284.0,CHD1,10.0,coding
734,755,DIAPH2,0.00022490805519157644,75650.0,DIAPH2,10.0,coding
735,756,HSP90B1,0.0002248084919962469,57074.0,HSP90B1,3.0,coding
736,757,ERBB3,0.0002247642119204705,89500.0,ERBB3,20.0,coding
737,758,FOXK2,0.00022474119169572465,89700.0,FOXK2,2.0,coding
738,759,TACC1,0.00022463807758961178,82424.0,TACC1,6.0,coding
740,761,TFAP2C,0.00022418102483178078,35936.0,TFAP2C,4.0,coding
741,762,HIPK1,0.00022411141626866904,70765.0,HIPK1,4.0,coding
742,763,GLUL,0.0002239320316041539,64316.0,GLUL,3.0,coding
744,765,FSCN1,0.00022363608789353502,40075.0,FSCN1,1.0,coding
745,766,SALL1,0.00022271603341305794,83651.0,SALL1,10.0,coding
747,768,FMR1,0.00022239828980502073,81968.0,FMR1,7.0,coding
748,769,MEOX2,0.0002207370968374774,69796.0,MEOX2,4.0,coding
749,770,IRAK1,0.00022067180259080922,89138.0,IRAK1,5.0,coding
751,772,PJA2,0.00022045908339293814,63290.0,PJA2,5.0,coding
752,773,TNS1,0.0002196635699446355,90236.0,TNS1,11.0,coding
753,774,CDC25B,0.0002192129946022893,47053.0,CDC25B,3.0,coding
754,775,ZBTB7B,0.00021871506325399465,23425.0,ZBTB7B,1.0,coding
755,776,HECTD1,0.000218457788384346,81900.0,HECTD1,12.0,coding
756,777,BTBD3,0.0002183280223803754,74878.0,BTBD3,5.0,coding
757,778,DUSP16,0.00021812525065614873,83110.0,DUSP16,7.0,coding
758,779,PRKCB,0.0002177818119655234,89240.0,PRKCB,7.0,coding
760,781,ASAP1,0.00021733433214271743,88252.0,ASAP1,10.0,coding
761,782,RAD51,0.0002170571496996717,73751.0,RAD51,2.0,coding
764,785,MCM10,0.0002159033993230524,66455.0,MCM10,8.0,coding
767,788,HNRNPU,0.00021569218279230632,76555.0,HNRNPU,6.0,coding
769,790,AKAP11,0.0002154612925935358,84061.0,AKAP11,13.0,coding
770,791,LTBP1,0.00021540355052414471,86106.0,LTBP1,11.0,coding
771,792,EPS15,0.00021525812874475874,85371.0,EPS15,6.0,coding
772,793,UPF2,0.00021514653067054672,79510.0,UPF2,7.0,coding
773,794,AP3B1,0.00021505299939369546,74597.0,AP3B1,11.0,coding
774,795,TLN1,0.00021451735036421098,88938.0,TLN1,16.0,coding
775,796,SKP1,0.0002142882772747471,8944.0,SKP1,1.0,coding
776,797,FOSL2,0.00021410415015803367,4852.0,FOSL2,1.0,coding
777,798,NRIP1,0.0002140436191766305,57096.0,NRIP1,10.0,coding
778,799,RASGRF2,0.00021354160893233908,78315.0,RASGRF2,5.0,coding
779,800,EZH1,0.00021353916804863155,76001.0,EZH1,3.0,coding
780,801,AXL,0.00021350060604097217,71726.0,AXL,7.0,coding
781,802,RORC,0.00021331609831434382,35821.0,RORC,2.0,coding
782,803,TES,0.00021318634012425973,64915.0,TES,5.0,coding
783,804,KIF3B,0.0002130048302513469,38713.0,KIF3B,3.0,coding
784,805,ZNF24,0.00021258111884412548,89935.0,ZNF24,1.0,coding
786,807,XRN1,0.00021198207341332074,79681.0,XRN1,11.0,coding
787,808,PALLD,0.00021138038752868248,83646.0,PALLD,5.0,coding
788,809,NEDD4L,0.00021122778729340175,90453.0,NEDD4L,8.0,coding
789,810,ITGA1,0.00021097909269553376,88168.0,ITGA1,7.0,coding
790,812,HMGB2,0.00021073721068778467,62283.0,HMGB2,3.0,coding
791,813,PPARGC1B,0.00021027134896039836,82452.0,PPARGC1B,7.0,coding
792,814,CLIC4,0.00021021357967954547,10670.0,CLIC4,1.0,coding
793,815,SERPINE2,0.0002100605167102276,65246.0,SERPINE2,2.0,coding
794,816,SH2B3,0.0002094144958461956,66892.0,SH2B3,3.0,coding
795,817,PRKCD,0.00020929307482724855,59975.0,PRKCD,5.0,coding
797,819,ETS2,0.0002091121610897266,80207.0,ETS2,7.0,coding
798,820,HDAC2,0.00020897777824022007,73047.0,HDAC2,5.0,coding
799,821,PPM1G,0.000208916614679762,11399.0,PPM1G,2.0,coding
802,824,FRZB,0.00020825340700032573,38947.0,FRZB,1.0,coding
803,825,ABL1,0.00020797707700370924,68698.0,ABL1,8.0,coding
804,826,ZKSCAN1,0.0002079129093858579,85084.0,ZKSCAN1,6.0,coding
805,827,EEF2,0.00020772398859747,71298.0,EEF2,5.0,coding
806,828,NISCH,0.0002075464491823397,48419.0,NISCH,5.0,coding
807,829,RORB,0.00020751461209788242,16868.0,RORB,1.0,coding
808,830,FAF1,0.0002073877537190307,89828.0,FAF1,7.0,coding
809,831,NPNT,0.0002072920222022407,77550.0,NPNT,6.0,coding
810,832,PAK2,0.00020686606483207376,34886.0,PAK2,2.0,coding
811,833,COL4A5,0.00020657722101657068,75416.0,COL4A5,14.0,coding
812,834,ZNF91,0.00020625630249828528,80008.0,ZNF91,12.0,coding
813,835,RBM14,0.0002059737661004191,88635.0,RBM14,7.0,coding
814,836,EPAS1,0.00020583897923882224,81074.0,EPAS1,5.0,coding
815,837,TAOK2,0.00020570177365483226,84992.0,TAOK2,9.0,coding
816,838,TNFAIP3,0.00020562927880003642,79225.0,TNFAIP3,3.0,coding
817,839,NOTCH2,0.0002056151878852178,80399.0,NOTCH2,27.0,coding
819,841,ATXN1L,0.0002049228328568017,64747.0,ATXN1L,1.0,coding
820,842,SMAD9,0.0002048095085504276,89751.0,SMAD9,6.0,coding
821,843,PCDH1,0.0002046466857145892,69972.0,PCDH1,9.0,coding
822,844,CDH11,0.00020458727543446197,75206.0,CDH11,5.0,coding
823,845,RAB11FIP5,0.00020423900530436444,82189.0,RAB11FIP5,4.0,coding
824,846,INCENP,0.00020419928202825133,69634.0,INCENP,4.0,coding
826,848,PPP1CB,0.0002037095145112342,13169.0,PPP1CB,1.0,coding
827,849,OTUD7B,0.00020336273723449086,85687.0,OTUD7B,8.0,coding
828,850,PRKX,0.00020328789846733414,78150.0,PRKX,5.0,coding
829,851,PUF60,0.0002031782849714266,72144.0,PUF60,3.0,coding
830,852,FGF18,0.0002029298835803769,67262.0,FGF18,4.0,coding
831,853,HOXA3,0.00020263699171936832,80103.0,HOXA3,2.0,coding
832,854,TRPS1,0.0002024030709162727,79346.0,TRPS1,9.0,coding
834,856,BLM,0.000202134764478982,65570.0,BLM,11.0,coding
839,862,DNMT1,0.0002012305424910087,75743.0,DNMT1,12.0,coding
840,863,PVRL3,0.00020121524935446614,68578.0,PVRL3,5.0,coding
841,864,POLR1B,0.00020069412242789287,30225.0,POLR1B,5.0,coding
842,865,DDX3X,0.00020008727491557392,90079.0,DDX3X,9.0,coding
843,866,AP1G1,0.00020004373833826125,84875.0,AP1G1,5.0,coding
844,867,RAPGEF4,0.0002000065027363259,83214.0,RAPGEF4,5.0,coding
845,868,PLAG1,0.00019981542529033046,8853.0,PLAG1,1.0,coding
847,870,KLF5,0.00019968973432944045,37954.0,KLF5,1.0,coding
848,871,FAT1,0.00019878530739376158,88353.0,FAT1,24.0,coding
849,872,HNRNPL,0.0001987547289982825,49914.0,HNRNPL,4.0,coding
850,873,TTF2,0.000198724591310731,38826.0,TTF2,4.0,coding
851,874,ARIH1,0.0001983209529402362,30547.0,ARIH1,1.0,coding
852,875,MID1,0.0001981975372858531,84453.0,MID1,8.0,coding
853,876,ADD1,0.00019818745313332755,67230.0,ADD1,6.0,coding
854,877,PABPN1,0.000197844946124968,2638.0,PABPN1,1.0,coding
855,878,TRIM8,0.00019782269230051407,6207.0,TRIM8,1.0,coding
856,879,C10orf2,0.00019758308672981363,89077.0,C10orf2,7.0,coding
857,880,TRIM23,0.00019755594297453984,88052.0,TRIM23,4.0,coding
858,881,CAND1,0.0001972735175715793,84139.0,CAND1,7.0,coding
859,882,IVNS1ABP,0.000197232502198639,58740.0,IVNS1ABP,5.0,coding
860,883,TRIP13,0.00019722317855670537,70387.0,TRIP13,2.0,coding
864,887,PABPC4,0.00019680368018965078,90218.0,PABPC4,7.0,coding
865,888,PTPN14,0.00019674386868740728,78215.0,PTPN14,8.0,coding
866,889,TFDP2,0.00019670242217609564,57642.0,TFDP2,5.0,coding
867,890,GAB1,0.000196413309806734,89945.0,GAB1,2.0,coding
868,891,TNFRSF1B,0.00019617487635669194,79227.0,TNFRSF1B,2.0,coding
869,892,PDGFRB,0.0001960963604083162,82145.0,PDGFRB,8.0,coding
870,893,IL7R,0.00019589914715397174,80167.0,IL7R,4.0,coding
872,895,PELI2,0.0001952599468967781,62103.0,PELI2,4.0,coding
873,896,TGFB1,0.00019505426454108533,89399.0,TGFB1,2.0,coding
874,897,RAI14,0.0001948214594458792,85777.0,RAI14,5.0,coding
875,898,PPFIA2,0.0001945835942164834,82351.0,PPFIA2,13.0,coding
876,899,NUDT3,0.0001945568292258879,68081.0,NUDT3,1.0,coding
877,900,MED13,0.00019438104024067598,89269.0,MED13,17.0,coding
878,901,PVR,0.00019431365824922574,78245.0,PVR,3.0,coding
